geoid,tmfi_2020,tmfi_2024,msa_2020,msa_2024,classification
20037957300,72.1,117.7,47894,99999,Mixed (real + reclass)
20037957400,96.1,115.6,47894,99999,Mixed (real + reclass)
20037957500,56.1,57.8,47894,99999,Stable Economy
20037957601,73,113.6,47894,99999,Mixed (real + reclass)
20037957602,100.7,67.2,47894,99999,Mixed (real + reclass)
20039951300,89.8,93.7,47894,99999,Stable Economy
20039999999,67.8,93.7,47894,99999,Mixed (real + reclass)
20041084100,41.4,114.8,47894,99999,Mixed (real + reclass)
20041084200,64.1,131,47894,99999,Mixed (real + reclass)
20041084300,66.2,103.2,47894,99999,Mixed (real + reclass)
20041084400,59.1,108.9,47894,99999,Mixed (real + reclass)
20041084500,67.6,86.3,47894,99999,Mixed (real + reclass)
20041084600,49.2,88,47894,99999,Mixed (real + reclass)
20041999999,51.8,105.8,47894,99999,Mixed (real + reclass)
20043020100,40.2,102.9,47894,41140,Mixed (real + reclass)
20043020200,56.4,124.7,47894,41140,Mixed (real + reclass)
20043020300,76.8,92.4,47894,41140,Mixed (real + reclass)
20043999999,40,99.6,47894,41140,Mixed (real + reclass)
20045000100,65.8,74.1,47894,29940,Mixed (real + reclass)
20045000201,58.3,78.1,47894,29940,Mixed (real + reclass)
20045000202,91.2,71.6,47894,29940,Mixed (real + reclass)
20045000302,97.7,67.3,47894,29940,Mixed (real + reclass)
20045000501,82.3,54.9,47894,29940,Mixed (real + reclass)
20045000502,54.5,105.7,47894,29940,Mixed (real + reclass)
20045000602,67.8,167.2,47894,29940,Mixed (real + reclass)
20045000603,64.9,132.7,47894,29940,Mixed (real + reclass)
20045000604,108.8,113.5,47894,29940,Stable Economy
20045000701,68,134.6,47894,29940,Mixed (real + reclass)
20045000703,63.6,100.3,47894,29940,Mixed (real + reclass)
20045000704,49.4,85.5,47894,29940,Mixed (real + reclass)
20045000797,66.6,129.5,47894,29940,Mixed (real + reclass)
20045000801,76.9,87.4,47894,29940,Mixed (real + reclass)
20045000802,90.9,75,47894,29940,Mixed (real + reclass)
20045000902,81.5,94.8,47894,29940,Mixed (real + reclass)
20045000903,42.7,84.3,47894,29940,Mixed (real + reclass)
20045000904,67.5,50.4,47894,29940,Mixed (real + reclass)
20045001001,58.1,89,47894,29940,Mixed (real + reclass)
20045001002,48.8,92.2,47894,29940,Mixed (real + reclass)
20045001201,60.4,128.5,47894,29940,Mixed (real + reclass)
20045001202,60.8,97.7,47894,29940,Mixed (real + reclass)
20045001203,65.8,97,47894,29940,Mixed (real + reclass)
20045001400,53.6,115,47894,29940,Mixed (real + reclass)
20045001500,57.7,87.7,47894,29940,Mixed (real + reclass)
20047969600,74.4,103.2,47894,99999,Mixed (real + reclass)
20047969700,71,88.5,47894,99999,Mixed (real + reclass)
20047999999,69.8,94.2,47894,99999,Mixed (real + reclass)
20049965100,48.5,92,47894,99999,Mixed (real + reclass)
20049999999,62.8,92,47894,99999,Mixed (real + reclass)
20051072600,62.7,124.6,47894,99999,Mixed (real + reclass)
20051072701,67.4,128.6,47894,99999,Mixed (real + reclass)
20051072702,39.8,124.5,47894,99999,Mixed (real + reclass)
20051072801,57,137.7,47894,99999,Mixed (real + reclass)
20051072802,52.1,181.7,47894,99999,Mixed (real + reclass)
20051072901,43.5,78.5,47894,99999,Mixed (real + reclass)
20051072902,46.4,65.1,47894,99999,Mixed (real + reclass)
20051073000,39.3,124.9,47894,99999,Mixed (real + reclass)
20051999999,100,124.5,47894,99999,Mixed (real + reclass)
20053086600,76.9,119.3,47894,99999,Mixed (real + reclass)
20053086700,77.3,101.1,47894,99999,Mixed (real + reclass)
20053999999,116.9,115.3,47894,99999,Stable Economy
20055960100,95.3,109.7,47894,99999,Mixed (real + reclass)
20055960200,112.5,119.6,47894,99999,Mixed (real + reclass)
20055960300,116,139.7,47894,99999,Mixed (real + reclass)
20055960401,103.8,130.1,47894,99999,Mixed (real + reclass)
20055960403,136.2,146.1,47894,99999,Mixed (real + reclass)
20055960404,79.7,101.3,47894,99999,Mixed (real + reclass)
20055960501,54.6,99.4,47894,99999,Mixed (real + reclass)
20055960503,82.5,154.9,47894,99999,Mixed (real + reclass)
20055960505,89.2,76.6,47894,99999,Mixed (real + reclass)
20055960507,89,102.4,47894,99999,Mixed (real + reclass)
20055960508,55.5,75,47894,99999,Mixed (real + reclass)
20055960600,70.6,79.2,47894,99999,Mixed (real + reclass)
20057961600,77.8,135.6,47894,99999,Mixed (real + reclass)
20057961700,94.4,101.2,47894,99999,Mixed (real + reclass)
20057961801,66,173.3,47894,99999,Mixed (real + reclass)
20057961802,57.2,83.1,47894,99999,Mixed (real + reclass)
20057961901,42.7,94.1,47894,99999,Mixed (real + reclass)
20057961902,52,110.9,47894,99999,Mixed (real + reclass)
20057962000,65.4,88.4,47894,99999,Mixed (real + reclass)
20057962101,67,69.7,47894,99999,Stable Economy
20057962102,60.2,112.8,47894,99999,Mixed (real + reclass)
20059954101,61.7,96.3,47894,99999,Mixed (real + reclass)
20059954102,43.6,140.9,47894,99999,Mixed (real + reclass)
20059954200,56.8,100.7,47894,99999,Mixed (real + reclass)
20059954300,92.9,113.7,47894,99999,Mixed (real + reclass)
20059954400,65.4,88.4,47894,99999,Mixed (real + reclass)
20059954500,119.9,107.3,47894,99999,Mixed (real + reclass)
20059999999,41,106.4,47894,99999,Mixed (real + reclass)
20061000100,63.3,28.1,47894,31740,Mixed (real + reclass)
20061000200,67.2,47.3,47894,31740,Mixed (real + reclass)
20061000300,90.2,82.3,47894,31740,Mixed (real + reclass)
20061000401,34.8,80.2,47894,31740,Mixed (real + reclass)
20061000402,43,122,47894,31740,Mixed (real + reclass)
20061000500,66.8,88.6,47894,31740,Mixed (real + reclass)
20061000601,70.2,61,47894,31740,Mixed (real + reclass)
20061000602,48.2,97.8,47894,31740,Mixed (real + reclass)
20061000700,38,74.3,47894,31740,Mixed (real + reclass)
20061000801,57.2,105.6,47894,31740,Mixed (real + reclass)
20061000802,55.2,117.4,47894,31740,Mixed (real + reclass)
20063955300,35.7,101.8,47894,99999,Mixed (real + reclass)
20063999999,54.8,101.8,47894,99999,Mixed (real + reclass)
20065952300,50.7,81.4,47894,99999,Mixed (real + reclass)
20065999999,83.8,81.4,47894,99999,Stable Economy
20067963600,47.9,124.9,47894,99999,Mixed (real + reclass)
20067963700,68.1,121.7,47894,99999,Mixed (real + reclass)
20067999999,39,123.3,47894,99999,Mixed (real + reclass)
20069962600,50.5,144.3,47894,99999,Mixed (real + reclass)
20069962700,49.4,111.2,47894,99999,Mixed (real + reclass)
20069999999,43.3,131.3,47894,99999,Mixed (real + reclass)
20071958100,53.8,93.4,47894,99999,Mixed (real + reclass)
20071999999,68.7,93.4,47894,99999,Mixed (real + reclass)
20073965600,85.8,110.9,47894,99999,Mixed (real + reclass)
20073965700,66.4,71.8,47894,99999,Mixed (real + reclass)
20073965800,149.6,98.8,47894,99999,Mixed (real + reclass)
20073999999,42.3,92.5,47894,99999,Mixed (real + reclass)
20075958600,38.3,83.1,47894,99999,Mixed (real + reclass)
20075999999,56.7,83.1,47894,99999,Mixed (real + reclass)
20077961600,70.1,97.6,47894,99999,Mixed (real + reclass)
20077961700,80.2,70.3,47894,99999,Mixed (real + reclass)
20077961800,79.2,84.2,47894,99999,Reclassification Effect
20077999999,56.8,88,47894,99999,Mixed (real + reclass)
20079030100,83.5,97.2,47894,48620,Mixed (real + reclass)
20079030200,47.8,90,47894,48620,Mixed (real + reclass)
20079030300,43.4,93.2,47894,48620,Mixed (real + reclass)
20079030400,101,89.8,47894,48620,Mixed (real + reclass)
20079030500,80.3,112.6,47894,48620,Mixed (real + reclass)
20079030601,65.5,119.8,47894,48620,Mixed (real + reclass)
20079030602,107.3,88.5,47894,48620,Mixed (real + reclass)
20081463100,90.8,94,47894,99999,Stable Economy
20081999999,62.2,94,47894,99999,Mixed (real + reclass)
20083461100,77.2,114.6,47894,99999,Mixed (real + reclass)
20083999999,76,114.6,47894,99999,Mixed (real + reclass)
20085082600,78.3,100.2,47894,45820,Mixed (real + reclass)
20085082700,90.4,85,47894,45820,Mixed (real + reclass)
20085082800,75.5,101.3,47894,45820,Mixed (real + reclass)
20085999999,103.8,93.4,47894,45820,Mixed (real + reclass)
20087020101,51.7,127.4,47894,45820,Mixed (real + reclass)
20087020102,63.8,102.9,47894,45820,Mixed (real + reclass)
20087020200,70.3,102.8,12580,45820,Mixed (real + reclass)
20087020300,80.2,105.6,12580,45820,Mixed (real + reclass)
20087999999,78.9,109.6,12580,45820,Mixed (real + reclass)
20089576300,135.2,77.7,12580,99999,Mixed (real + reclass)
20089999999,109.3,77.7,12580,99999,Mixed (real + reclass)
20091050000,137,147.9,12580,28140,Mixed (real + reclass)
20091050100,117.8,93.8,12580,28140,Mixed (real + reclass)
20091050200,117.8,107.1,12580,28140,Mixed (real + reclass)
20091050301,136.5,85.4,12580,28140,Mixed (real + reclass)
20091050302,114.2,80.5,12580,28140,Mixed (real + reclass)
20091050400,124.5,105.6,12580,28140,Mixed (real + reclass)
20091050800,113.5,288.8,15680,28140,Mixed (real + reclass)
20091050900,102,156.9,15680,28140,Mixed (real + reclass)
20091051000,103.9,148.6,15680,28140,Mixed (real + reclass)
20091051100,95.4,105.3,15680,28140,Mixed (real + reclass)
20091051200,71,99.8,15680,28140,Mixed (real + reclass)
20091051300,120.5,86.9,15680,28140,Mixed (real + reclass)
20091051400,116.1,146.1,15680,28140,Mixed (real + reclass)
20091051500,108.4,155,15680,28140,Mixed (real + reclass)
20091051600,110.8,169.6,15680,28140,Mixed (real + reclass)
20091051700,70.6,204.9,15680,28140,Mixed (real + reclass)
20091051801,128.8,182.4,15680,28140,Mixed (real + reclass)
20091051803,106.7,91.8,15680,28140,Mixed (real + reclass)
20091051804,59.9,96,15680,28140,Mixed (real + reclass)
20091051805,49.2,113.4,15680,28140,Mixed (real + reclass)
20091051806,80,147.6,15680,28140,Mixed (real + reclass)
20091051807,122.9,95.8,15680,28140,Mixed (real + reclass)
20091051808,90,47.6,15680,28140,Mixed (real + reclass)
20091051904,64.4,118.5,41540,28140,Mixed (real + reclass)
20091051907,72.7,91.5,41540,28140,Mixed (real + reclass)
20091051908,64.6,96.8,41540,28140,Mixed (real + reclass)
20091051909,101.4,104.9,41540,28140,Stable Economy
20091051910,101.8,91.3,41540,28140,Mixed (real + reclass)
20091051911,49.9,65.4,41540,28140,Mixed (real + reclass)
20091052004,74.4,72.8,41540,28140,Stable Economy
20091052005,117.6,66.6,99999,28140,Mixed (real + reclass)
20091052006,197.2,75,99999,28140,Mixed (real + reclass)
20091052101,65.6,103.4,99999,28140,Mixed (real + reclass)
20091052102,78.6,88.3,99999,28140,Mixed (real + reclass)
20091052201,128,88.7,99999,28140,Mixed (real + reclass)
20091052202,117.1,97.1,99999,28140,Mixed (real + reclass)
20091052304,138.4,113.4,99999,28140,Mixed (real + reclass)
20091052305,135.2,119.7,99999,28140,Mixed (real + reclass)
20091052306,108.1,158.1,99999,28140,Mixed (real + reclass)
20091052307,111.7,99.8,99999,28140,Mixed (real + reclass)
20091052410,122.8,136.7,25180,28140,Mixed (real + reclass)
20091052411,111.2,161.6,25180,28140,Mixed (real + reclass)
20091052414,61,142.4,25180,28140,Mixed (real + reclass)
20091052415,72.8,119.9,25180,28140,Mixed (real + reclass)
20091052416,32.2,103.2,25180,28140,Mixed (real + reclass)
20091052417,64.8,80,25180,28140,Mixed (real + reclass)
20091052418,86.9,44.5,25180,28140,Mixed (real + reclass)
20091052419,80.6,115.7,25180,28140,Mixed (real + reclass)
20091052421,59.4,123.4,25180,28140,Mixed (real + reclass)
20091052422,70.8,114.4,25180,28140,Mixed (real + reclass)
20091052423,43.2,58,25180,28140,Mixed (real + reclass)
20091052502,79.4,175.6,25180,28140,Mixed (real + reclass)
20091052505,102.8,177.3,25180,28140,Mixed (real + reclass)
20091052506,94.2,147.4,25180,28140,Mixed (real + reclass)
20091052507,136.4,119.4,25180,28140,Mixed (real + reclass)
20091052604,142.8,168.6,25180,28140,Mixed (real + reclass)
20091052606,103.3,119.6,25180,28140,Mixed (real + reclass)
20091052607,90.6,149.9,25180,28140,Mixed (real + reclass)
20091052608,103.3,201.4,25180,28140,Mixed (real + reclass)
20091052609,77,168.6,25180,28140,Mixed (real + reclass)
20091052610,115.6,161.9,25180,28140,Mixed (real + reclass)
20091052611,110.7,116.4,25180,28140,Mixed (real + reclass)
20091052612,129.4,159.6,25180,28140,Mixed (real + reclass)
20091052701,103.4,104.3,25180,28140,Stable Economy
20091052702,115.1,131.5,25180,28140,Mixed (real + reclass)
20091052803,110.3,84.2,25180,28140,Mixed (real + reclass)
20091052804,124.5,220.2,25180,28140,Mixed (real + reclass)
20091052805,147.1,131.5,25180,28140,Mixed (real + reclass)
20091052806,112.5,129.2,25180,28140,Mixed (real + reclass)
20091052807,141.6,153.3,25180,28140,Mixed (real + reclass)
20091052904,119.5,106.2,25180,28140,Mixed (real + reclass)
20091052905,58.9,60.4,41540,28140,Stable Economy
20091052906,97.4,78.5,41540,28140,Mixed (real + reclass)
20091052907,50.8,92.3,41540,28140,Mixed (real + reclass)
20091052908,103.2,105,41540,28140,Stable Economy
20091052910,63.6,165.6,41540,28140,Mixed (real + reclass)
20091053004,95.8,99,41540,28140,Stable Economy
20091053005,86.4,126.1,41540,28140,Mixed (real + reclass)
20091053006,72.9,147.4,41540,28140,Mixed (real + reclass)
20091053007,171.2,117.4,41540,28140,Mixed (real + reclass)
20091053008,124.6,135.4,41540,28140,Mixed (real + reclass)
20091053009,115.8,182.8,41540,28140,Mixed (real + reclass)
20091053010,63.7,179.3,41540,28140,Mixed (real + reclass)
20091053011,97.5,164.2,41540,28140,Mixed (real + reclass)
20091053012,91.6,142.3,41540,28140,Mixed (real + reclass)
20091053013,144.6,121.9,41540,28140,Mixed (real + reclass)
20091053101,121,122.7,41540,28140,Stable Economy
20091053102,109.3,127,41540,28140,Mixed (real + reclass)
20091053105,99.1,93.7,41540,28140,Mixed (real + reclass)
20091053108,122.1,139.8,41540,28140,Mixed (real + reclass)
20091053109,111.6,133.3,41540,28140,Mixed (real + reclass)
20091053110,180.3,165.5,41540,28140,Mixed (real + reclass)
20091053201,85.4,168.3,41540,28140,Mixed (real + reclass)
20091053202,125.8,173.3,41540,28140,Mixed (real + reclass)
20091053203,121.9,189.9,41540,28140,Mixed (real + reclass)
20091053301,125.6,235.2,41540,28140,Mixed (real + reclass)
20091053302,120.1,252.4,41540,28140,Mixed (real + reclass)
20091053403,120.9,133.4,41540,28140,Mixed (real + reclass)
20091053409,96.2,204.5,41540,28140,Mixed (real + reclass)
20091053411,127.7,133.1,41540,28140,Mixed (real + reclass)
20091053413,110.8,147.2,41540,28140,Mixed (real + reclass)
20091053414,80.2,119.5,41540,28140,Mixed (real + reclass)
20091053415,89.6,134.3,41540,28140,Mixed (real + reclass)
20091053417,67.8,129.1,41540,28140,Mixed (real + reclass)
20091053418,116.2,143.8,41540,28140,Mixed (real + reclass)
20091053422,124.4,199.9,12580,28140,Mixed (real + reclass)
20091053423,113.9,229.2,12580,28140,Mixed (real + reclass)
20091053425,129.6,139.8,12580,28140,Mixed (real + reclass)
20091053426,144.2,157.4,12580,28140,Mixed (real + reclass)
20091053427,114.9,271,12580,28140,Mixed (real + reclass)
20091053428,113.9,236.2,12580,28140,Mixed (real + reclass)
20091053429,69.4,238.9,12580,28140,Mixed (real + reclass)
20091053430,120.8,212.9,12580,28140,Mixed (real + reclass)
20091053431,22.4,191.5,12580,28140,Mixed (real + reclass)
20091053502,93.4,50.4,12580,28140,Mixed (real + reclass)
20091053506,80.4,145.5,12580,28140,Mixed (real + reclass)
20091053508,30,126.9,12580,28140,Mixed (real + reclass)
20091053509,60.9,125.8,12580,28140,Mixed (real + reclass)
20091053510,52.4,131.4,12580,28140,Mixed (real + reclass)
20091053555,60,57.5,12580,28140,Stable Economy
20091053556,48.1,67.1,12580,28140,Mixed (real + reclass)
20091053557,29.1,75.9,12580,28140,Mixed (real + reclass)
20091053558,23.5,129.4,12580,28140,Mixed (real + reclass)
20091053559,38,147.5,12580,28140,Mixed (real + reclass)
20091053560,63.8,187.2,12580,28140,Mixed (real + reclass)
20091053601,50.9,93.9,12580,28140,Mixed (real + reclass)
20091053603,45.3,141.3,12580,28140,Mixed (real + reclass)
20091053604,44.1,119.8,12580,28140,Mixed (real + reclass)
20091053701,46,100.5,12580,28140,Mixed (real + reclass)
20091053703,28,103.7,12580,28140,Mixed (real + reclass)
20091053705,38.7,72.3,12580,28140,Mixed (real + reclass)
20091053707,39.9,96.1,12580,28140,Mixed (real + reclass)
20091053709,24.9,112.4,12580,28140,Mixed (real + reclass)
20091053711,18.4,146.1,12580,28140,Mixed (real + reclass)
20091053712,52.7,113.6,12580,28140,Mixed (real + reclass)
20091053801,70.9,110.7,12580,28140,Mixed (real + reclass)
20091053803,61,166.2,12580,28140,Mixed (real + reclass)
20091053804,35.9,200.1,12580,28140,Mixed (real + reclass)
20093959100,35.8,89.1,12580,99999,Mixed (real + reclass)
20093999999,31.1,89.1,12580,99999,Mixed (real + reclass)
20095961200,85.8,120.7,12580,99999,Mixed (real + reclass)
20095961300,109.6,97.8,12580,99999,Mixed (real + reclass)
20095999999,98.9,111.5,12580,99999,Mixed (real + reclass)
20097969100,109.3,102.1,12580,99999,Mixed (real + reclass)
20097999999,153,102.1,12580,99999,Mixed (real + reclass)
20099950100,44.8,104.7,12580,99999,Mixed (real + reclass)
20099950200,30.2,91.3,12580,99999,Mixed (real + reclass)
20099950300,58.3,90.2,12580,99999,Mixed (real + reclass)
20099950400,63.6,74.6,12580,99999,Mixed (real + reclass)
20099950500,69.6,102.1,12580,99999,Mixed (real + reclass)
20099950600,42,95,12580,99999,Mixed (real + reclass)
20099950700,48.6,76.1,12580,99999,Mixed (real + reclass)
20099950800,46.2,63.7,12580,99999,Mixed (real + reclass)
20099999999,47.1,90.6,12580,99999,Mixed (real + reclass)
20101956600,84.3,115.7,12580,99999,Mixed (real + reclass)
20101999999,94.4,115.7,12580,99999,Mixed (real + reclass)
20103070100,69.4,40,12580,28140,Mixed (real + reclass)
20103070200,67.5,67.8,12580,28140,Stable Economy
20103070300,81.5,84.9,12580,28140,Stable Economy
20103070400,82.3,81.8,12580,28140,Stable Economy
20103070500,159.5,48.5,12580,28140,Mixed (real + reclass)
20103070900,37.2,104.4,12580,28140,Mixed (real + reclass)
20103071000,26,126.2,12580,28140,Mixed (real + reclass)
20103071102,48.9,100.4,12580,28140,Mixed (real + reclass)
20103071103,51.3,141.6,12580,28140,Mixed (real + reclass)
20103071104,52.7,168.1,12580,28140,Mixed (real + reclass)
20103071105,52.4,99.5,12580,28140,Mixed (real + reclass)
20103071202,30.9,118.2,12580,28140,Mixed (real + reclass)
20103071204,55.3,102.9,12580,28140,Mixed (real + reclass)
20103071205,63.2,170.8,12580,28140,Mixed (real + reclass)
20103071400,41.9,92.3,12580,28140,Mixed (real + reclass)
20103071600,67.1,135.6,12580,28140,Mixed (real + reclass)
20103071800,42.2,88.3,12580,28140,Mixed (real + reclass)
20103981900,57.3,111.4,12580,28140,Mixed (real + reclass)
20105086100,35.6,91.2,12580,99999,Mixed (real + reclass)
20105999999,30.8,91.2,12580,99999,Mixed (real + reclass)
20107955101,33.2,83.1,12580,28140,Mixed (real + reclass)
20107955102,41.8,73.4,12580,28140,Mixed (real + reclass)
20107955200,40.3,73.2,12580,28140,Mixed (real + reclass)
20107999999,49.8,75.1,12580,28140,Mixed (real + reclass)
20109954600,46.8,97.6,12580,99999,Mixed (real + reclass)
20109999999,41.7,97.6,12580,99999,Mixed (real + reclass)
20111000101,40.7,56.3,12580,99999,Mixed (real + reclass)
20111000103,52.9,123.2,12580,99999,Mixed (real + reclass)
20111000201,55.2,117.5,12580,99999,Mixed (real + reclass)
